page,museum_name_card,href,museum_url,source_page,category,museum_name,street_address,state,country,full_address,website_link,latitude,longitude,has_website,basic_intro,theme,family_friendly,outdoor_related,science_related,art_related,history_related,transportation_related,military_related,ticket_link,visit_link,has_ticket_link,has_visit_link,scraped_visit_link,scraped_ticket_link,hours_text,admission_text,accessibility_text
222,"4.1
Portland Puppet Museum

Portland",/museum/portland-puppet-museum-8284,https://whichmuseum.com/museum/portland-puppet-museum-8284,https://whichmuseum.com/place/united-states-2682?page=222,Specialized & Alternative,Portland Puppet Museum,Southeast Umatilla Street 906,Oregon,United States,"Southeast Umatilla Street 906, Oregon, United States",http://www.puppetmuseum.com/,45.4627266,-122.6567391,TRUE,"Portland Puppet Museum is a Specialized & Alternative museum located in Oregon, United States.",Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
222,"4.1
San Jose Museum of Quilts

San Jose",/museum/san-jose-museum-of-quilts-8333,https://whichmuseum.com/museum/san-jose-museum-of-quilts-8333,https://whichmuseum.com/place/united-states-2682?page=222,Specialized & Alternative,San Jose Museum of Quilts,520 S First Street,California,United States,"520 S First Street, California, United States",http://www.sjquiltmuseum.org/,36.2100389,-121.1198431,TRUE,"San Jose Museum of Quilts is a Specialized & Alternative museum located in California, United States.",Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
222,"4.2
International Gymnastics Hall of Fame

Oklahoma City",/museum/international-gymnastics-hall-of-fame-oklahoma-city-8354,https://whichmuseum.com/museum/international-gymnastics-hall-of-fame-oklahoma-city-8354,https://whichmuseum.com/place/united-states-2682?page=222,Specialized & Alternative,International Gymnastics Hall of Fame,120 N Robinson Ave,Oklahoma,United States,"120 N Robinson Ave, Oklahoma, United States",http://www.ighof.com/,35.4685106,-97.5160114,TRUE,"International Gymnastics Hall of Fame is a Specialized & Alternative museum located in Oklahoma, United States.",Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
222,"4.0
Key West Tropical Forest and Botanical Garden

Key West",/museum/key-west-tropical-forest-and-botanical-garden-8368,https://whichmuseum.com/museum/key-west-tropical-forest-and-botanical-garden-8368,https://whichmuseum.com/place/united-states-2682?page=222,Nature & Natural History,Key West Tropical Forest and Botanical Garden,College Road 5210,Florida,United States,"College Road 5210, Florida, United States",http://kwbgs.org,24.5730396,-81.7496278,TRUE,"Key West Tropical Forest and Botanical Garden is a Nature & Natural History museum located in Florida, United States.",Nature,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
222,"4.5
San Carlos Institute

Key West",/museum/san-carlos-institute-key-west-8376,https://whichmuseum.com/museum/san-carlos-institute-key-west-8376,https://whichmuseum.com/place/united-states-2682?page=222,History & Anthropology,San Carlos Institute,516 Duval St,Florida,United States,"516 Duval St, Florida, United States",http://www.institutosancarlos.org/,29.886393,-81.3408313,TRUE,"San Carlos Institute is a History & Anthropology museum located in Florida, United States.",Transportation,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
222,"4.3
Cattle Raisers Museum

Fort Worth",/museum/cattle-raisers-museum-fort-worth-8740,https://whichmuseum.com/museum/cattle-raisers-museum-fort-worth-8740,https://whichmuseum.com/place/united-states-2682?page=222,Nature & Natural History,Cattle Raisers Museum,1600 Gendy St,Texas,United States,"1600 Gendy St, Texas, United States",https://cattleraisersmuseum.org/,32.7442441,-97.3692589,TRUE,"Cattle Raisers Museum is a Nature & Natural History museum located in Texas, United States.",Nature,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
222,"4.4
Bayou Bend Collection and Gardens - Museum of Fine Arts

Houston",/museum/bayou-bend-collection-and-gardens-museum-of-fine-arts-houston-8842,https://whichmuseum.com/museum/bayou-bend-collection-and-gardens-museum-of-fine-arts-houston-8842,https://whichmuseum.com/place/united-states-2682?page=222,Art & Design,Bayou Bend Collection and Gardens - Museum of Fine Arts,6003 Memorial Dr,Texas,United States,"6003 Memorial Dr, Texas, United States",https://www.mfah.org/visit/bayou-bend-collection-and-gardens,29.7605479,-95.4217404,TRUE,"Bayou Bend Collection and Gardens - Museum of Fine Arts is a Art & Design museum located in Texas, United States.",Nature,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
222,"4.4
Edith L. Moore Nature Sanctuary

Houston",/museum/edith-l-moore-nature-sanctuary-houston-8877,https://whichmuseum.com/museum/edith-l-moore-nature-sanctuary-houston-8877,https://whichmuseum.com/place/united-states-2682?page=222,Nature & Natural History,Edith L. Moore Nature Sanctuary,440 Wilchester Blvd,Texas,United States,"440 Wilchester Blvd, Texas, United States",https://houstonaudubon.org/sanctuaries/edith-moore/visitor.html,29.7710976,-95.5702937,TRUE,"Edith L. Moore Nature Sanctuary is a Nature & Natural History museum located in Texas, United States.",Nature,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
222,"4.3
Coast Guard Museum Northwest

Seattle",/museum/coast-guard-museum-northwest-seattle-8906,https://whichmuseum.com/museum/coast-guard-museum-northwest-seattle-8906,https://whichmuseum.com/place/united-states-2682?page=222,Specialized & Alternative,Coast Guard Museum Northwest,Alaskan Way South 1519,Washington,United States,"Alaskan Way South 1519, Washington, United States",http://www.rexmwess.com/cgpatchs/cogardmuseum.html,47.5906404,-122.3377317,TRUE,"Coast Guard Museum Northwest is a Specialized & Alternative museum located in Washington, United States.",Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
222,"4.4
Benjamin Franklin Museum

Philadelphia",/museum/benjamin-franklin-museum-philadelphia-8939,https://whichmuseum.com/museum/benjamin-franklin-museum-philadelphia-8939,https://whichmuseum.com/place/united-states-2682?page=222,History & Anthropology,Benjamin Franklin Museum,317 Chestnut St,Pennsylvania,United States,"317 Chestnut St, Pennsylvania, United States",http://www.nps.gov/inde/planyourvisit/benjaminfranklinmuseum.htm,40.1864676,-75.4536371,TRUE,"Benjamin Franklin Museum is a History & Anthropology museum located in Pennsylvania, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
222,"4.5
Fraunces Tavern Museum

New York",/museum/fraunces-tavern-museum-new-york-9282,https://whichmuseum.com/museum/fraunces-tavern-museum-new-york-9282,https://whichmuseum.com/place/united-states-2682?page=222,History & Anthropology,Fraunces Tavern Museum,54 Pearl Street New York,New York,United States,"54 Pearl Street New York, New York, United States",http://www.frauncestavernmuseum.org/,40.7427787,-73.6852269,TRUE,"Fraunces Tavern Museum is a History & Anthropology museum located in New York, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
222,"4.1
Bronx Museum of the Arts

New York",/museum/bronx-museum-of-the-arts-new-york-9336,https://whichmuseum.com/museum/bronx-museum-of-the-arts-new-york-9336,https://whichmuseum.com/place/united-states-2682?page=222,Art & Design,Bronx Museum of the Arts,Grand Concourse 1040,New York,United States,"Grand Concourse 1040, New York, United States",http://bronxmuseum.org,40.8310911,-73.9199471,TRUE,"Bronx Museum of the Arts is a Art & Design museum located in New York, United States.",Art,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
222,"4.0
Poster House

New York",/museum/poster-house-new-york-9364,https://whichmuseum.com/museum/poster-house-new-york-9364,https://whichmuseum.com/place/united-states-2682?page=222,Art & Design,Poster House,West 23rd Street 119,New York,United States,"West 23rd Street 119, New York, United States",https://posterhouse.org/,40.7435881,-73.9933365,TRUE,"Poster House is a Art & Design museum located in New York, United States.",Art,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
222,"5.0
La Plaza De Culturas Y Artes

Los Angeles",/museum/la-plaza-de-culturas-y-artes-los-angeles-9473,https://whichmuseum.com/museum/la-plaza-de-culturas-y-artes-los-angeles-9473,https://whichmuseum.com/place/united-states-2682?page=222,History & Anthropology,La Plaza De Culturas Y Artes,501 N Main St,California,United States,"501 N Main St, California, United States",http://lapca.org,38.4057626,-122.8260883,TRUE,"La Plaza De Culturas Y Artes is a History & Anthropology museum located in California, United States.",Art,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
222,"3.6
Science Spectrum & Omni Theater

Lubbock",/museum/science-spectrum-omni-theater-lubbock-9678,https://whichmuseum.com/museum/science-spectrum-omni-theater-lubbock-9678,https://whichmuseum.com/place/united-states-2682?page=222,Science & Technology,Science Spectrum & Omni Theater,2579 S. Loop 289,Texas,United States,"2579 S. Loop 289, Texas, United States",https://www.sciencespectrum.org/,33.5283242,-101.8767065,TRUE,"Science Spectrum & Omni Theater is a Science & Technology museum located in Texas, United States.",Science,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
222,"4.3
Tulsa Historical Society & Museum

Tulsa",/museum/tulsa-historical-society-museum-9707,https://whichmuseum.com/museum/tulsa-historical-society-museum-9707,https://whichmuseum.com/place/united-states-2682?page=222,History & Anthropology,Tulsa Historical Society & Museum,South Peoria Avenue 2445,Oklahoma,United States,"South Peoria Avenue 2445, Oklahoma, United States",http://www.tulsahistory.org,36.098228,-95.9754251,TRUE,"Tulsa Historical Society & Museum is a History & Anthropology museum located in Oklahoma, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
222,"4.4
Catty Shack Ranch Wildlife Sanctuary

Jacksonville",/museum/catty-shack-ranch-wildlife-sanctuary-jacksonville-9853,https://whichmuseum.com/museum/catty-shack-ranch-wildlife-sanctuary-jacksonville-9853,https://whichmuseum.com/place/united-states-2682?page=222,Nature & Natural History,Catty Shack Ranch Wildlife Sanctuary,Starratt Road 1860,Florida,United States,"Starratt Road 1860, Florida, United States",https://cattyshack.org/,30.4929584,-81.5863068,TRUE,"Catty Shack Ranch Wildlife Sanctuary is a Nature & Natural History museum located in Florida, United States.",Nature,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
222,"4.5
Nevada Historical Society

Reno",/museum/nevada-historical-society-reno-10049,https://whichmuseum.com/museum/nevada-historical-society-reno-10049,https://whichmuseum.com/place/united-states-2682?page=222,History & Anthropology,Nevada Historical Society,1650 North Virginia Street,Nevada,United States,"1650 North Virginia Street, Nevada, United States",https://www.nvhistoricalsociety.org/,39.5458891,-119.8193963,TRUE,"Nevada Historical Society is a History & Anthropology museum located in Nevada, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
222,"4.4
Conde Charlotte Museum

Mobile",/museum/conde-charlotte-museum-mobile-10141,https://whichmuseum.com/museum/conde-charlotte-museum-mobile-10141,https://whichmuseum.com/place/united-states-2682?page=222,History & Anthropology,Conde Charlotte Museum,Theatre Street 104,Alabama,United States,"Theatre Street 104, Alabama, United States",https://condecharlotte.com/,30.6884108,-88.0400872,TRUE,"Conde Charlotte Museum is a History & Anthropology museum located in Alabama, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
222,"4.1
Amarillo Museum of Art

Amarillo",/museum/amarillo-museum-of-art-10178,https://whichmuseum.com/museum/amarillo-museum-of-art-10178,https://whichmuseum.com/place/united-states-2682?page=222,Art & Design,Amarillo Museum of Art,2200 S Van Buren St,Texas,United States,"2200 S Van Buren St, Texas, United States",http://www.amarilloart.org,35.1885841,-101.8451037,TRUE,"Amarillo Museum of Art is a Art & Design museum located in Texas, United States.",Art,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.7
Clark Planetarium
 Salt Lake City, UT
Science & Technology ScienceNature & Natural History Nature",/museum/clark-planetarium-salt-lake-city-33083,https://whichmuseum.com/museum/clark-planetarium-salt-lake-city-33083,https://whichmuseum.com/place/united-states-2682?page=223,Science & Technology,Clark Planetarium,110 400 W,Utah,United States,"110 400 W, Utah, United States",https://slco.org/clark-planetarium/,40.7667062,-111.9031435,TRUE,"Clark Planetarium is a Science & Technology museum located in Utah, United States.",Science,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.7
Fort Boonesborough State Park
 Richmond, KY
History & Anthropology History",/museum/fort-boonesborough-state-park-richmond-33102,https://whichmuseum.com/museum/fort-boonesborough-state-park-richmond-33102,https://whichmuseum.com/place/united-states-2682?page=223,History & Anthropology,Fort Boonesborough State Park,4375 Boonesboro Rd,Kentucky,United States,"4375 Boonesboro Rd, Kentucky, United States",http://parks.ky.gov/parks/recreationparks/fort-boonesborough/,37.8997355,-84.2700476,TRUE,"Fort Boonesborough State Park is a History & Anthropology museum located in Kentucky, United States.",History,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.7
Beauvoir - The Jefferson Davis Home and Presidential Library
 Biloxi, MS
History & Anthropology History",/museum/beauvoir-the-jefferson-davis-home-and-presidential-library-biloxi-33109,https://whichmuseum.com/museum/beauvoir-the-jefferson-davis-home-and-presidential-library-biloxi-33109,https://whichmuseum.com/place/united-states-2682?page=223,History & Anthropology,Beauvoir - The Jefferson Davis Home and Presidential Library,2244 Beach Blvd,Mississippi,United States,"2244 Beach Blvd, Mississippi, United States",https://www.visitbeauvoir.org/,30.3931744,-88.9701028,TRUE,"Beauvoir - The Jefferson Davis Home and Presidential Library is a History & Anthropology museum located in Mississippi, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.7
Blue Ridge Music Center
 Galax, VA
History & Anthropology History",/museum/blue-ridge-music-center-galax-33196,https://whichmuseum.com/museum/blue-ridge-music-center-galax-33196,https://whichmuseum.com/place/united-states-2682?page=223,History & Anthropology,Blue Ridge Music Center,700 Foothills Rd,Virginia,United States,"700 Foothills Rd, Virginia, United States",https://www.blueridgemusiccenter.org/,38.3549312,-78.4484791,TRUE,"Blue Ridge Music Center is a History & Anthropology museum located in Virginia, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.7
Middleton Place
 Charleston, SC
History & Anthropology HistoryNature & Natural History Nature",/museum/middleton-place-charleston-33248,https://whichmuseum.com/museum/middleton-place-charleston-33248,https://whichmuseum.com/place/united-states-2682?page=223,History & Anthropology,Middleton Place,4300 Ashley River Rd,South Carolina,United States,"4300 Ashley River Rd, South Carolina, United States",https://www.middletonplace.org/,32.897512999999996,-80.138053,TRUE,"Middleton Place is a History & Anthropology museum located in South Carolina, United States.",Transportation,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.7
Italian American Museum of Los Angeles
 Los Angeles, CA
History & Anthropology History",/museum/italian-american-museum-of-los-angeles-33249,https://whichmuseum.com/museum/italian-american-museum-of-los-angeles-33249,https://whichmuseum.com/place/united-states-2682?page=223,History & Anthropology,Italian American Museum of Los Angeles,644 N Main St,California,United States,"644 N Main St, California, United States",https://www.iamla.org/,34.0575573,-118.2383382,TRUE,"Italian American Museum of Los Angeles is a History & Anthropology museum located in California, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.7
Lefferts Historic House
 Brooklyn, NY
History & Anthropology History",/museum/lefferts-historic-house-brooklyn-33250,https://whichmuseum.com/museum/lefferts-historic-house-brooklyn-33250,https://whichmuseum.com/place/united-states-2682?page=223,History & Anthropology,Lefferts Historic House,452 Flatbush Ave,New York,United States,"452 Flatbush Ave, New York, United States",https://www.prospectpark.org/visit-the-park/places-to-go/lefferts-historic-house/,40.6643466,-73.9637801,TRUE,"Lefferts Historic House is a History & Anthropology museum located in New York, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.7
S. Dillon Ripley Center
 Washington D.C., DC",/museum/s-dillon-ripley-center-washington-d-c-33251,https://whichmuseum.com/museum/s-dillon-ripley-center-washington-d-c-33251,https://whichmuseum.com/place/united-states-2682?page=223,Unknown,S. Dillon Ripley Center,1100 Jefferson Dr SW,Washington DC,United States,"1100 Jefferson Dr SW, Washington DC, United States",http://www.si.edu/Museums/ripley-center,38.8887644,-77.0326342,TRUE,"S. Dillon Ripley Center is a Unknown museum located in Washington DC, United States.",Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.7
Ronald Reagan's Birthplace
 Tampico, IL
History & Anthropology History",/museum/ronald-reagan-s-birthplace-tampico-33252,https://whichmuseum.com/museum/ronald-reagan-s-birthplace-tampico-33252,https://whichmuseum.com/place/united-states-2682?page=223,History & Anthropology,Ronald Reagan's Birthplace,111 S Main St,Illinois,United States,"111 S Main St, Illinois, United States",https://www.tampicohistoricalsociety.com/R_Reagan_Birthplace_Museum.html,42.2376242,-88.3153061,TRUE,"Ronald Reagan's Birthplace is a History & Anthropology museum located in Illinois, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.7
Fleisher Art Memorial
 Philadelphia, PA
Art & Design ArtHistory & Anthropology History",/museum/fleisher-art-memorial-philadelphia-33294,https://whichmuseum.com/museum/fleisher-art-memorial-philadelphia-33294,https://whichmuseum.com/place/united-states-2682?page=223,Art & Design,Fleisher Art Memorial,719 Catharine St,Pennsylvania,United States,"719 Catharine St, Pennsylvania, United States",https://fleisher.org/,39.9390857,-75.1549984,TRUE,"Fleisher Art Memorial is a Art & Design museum located in Pennsylvania, United States.",Art,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.4
Austin Zoo

Austin",/museum/austin-zoo-10862,https://whichmuseum.com/museum/austin-zoo-10862,https://whichmuseum.com/place/united-states-2682?page=223,Nature & Natural History,Austin Zoo,Rawhide Trail,Texas,United States,"Rawhide Trail, Texas, United States",http://www.austinzoo.org/,33.7182939,-96.5144883,TRUE,"Austin Zoo is a Nature & Natural History museum located in Texas, United States.",Nature,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.1
Newport Art Museum

Newport",/museum/newport-art-museum-8144,https://whichmuseum.com/museum/newport-art-museum-8144,https://whichmuseum.com/place/united-states-2682?page=223,Art & Design,Newport Art Museum,76 Bellevue Avenue,Rhode Island,United States,"76 Bellevue Avenue, Rhode Island, United States",https://newportartmuseum.org/,41.4855153,-71.3081382,TRUE,"Newport Art Museum is a Art & Design museum located in Rhode Island, United States.",Art,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.1
Lemoyne Center For the Visual Arts

Tallahassee",/museum/lemoyne-center-for-the-visual-arts-tallahassee-8180,https://whichmuseum.com/museum/lemoyne-center-for-the-visual-arts-tallahassee-8180,https://whichmuseum.com/place/united-states-2682?page=223,Art & Design,Lemoyne Center For the Visual Arts,125 North Gadsden Street,Florida,United States,"125 North Gadsden Street, Florida, United States",http://www.lemoyne.org/,30.4432062,-84.2780223,TRUE,"Lemoyne Center For the Visual Arts is a Art & Design museum located in Florida, United States.",Art,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.1
Portland Puppet Museum

Portland",/museum/portland-puppet-museum-8284,https://whichmuseum.com/museum/portland-puppet-museum-8284,https://whichmuseum.com/place/united-states-2682?page=223,Specialized & Alternative,Portland Puppet Museum,Southeast Umatilla Street 906,Oregon,United States,"Southeast Umatilla Street 906, Oregon, United States",http://www.puppetmuseum.com/,45.4627266,-122.6567391,TRUE,"Portland Puppet Museum is a Specialized & Alternative museum located in Oregon, United States.",Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.1
San Jose Museum of Quilts

San Jose",/museum/san-jose-museum-of-quilts-8333,https://whichmuseum.com/museum/san-jose-museum-of-quilts-8333,https://whichmuseum.com/place/united-states-2682?page=223,Specialized & Alternative,San Jose Museum of Quilts,520 S First Street,California,United States,"520 S First Street, California, United States",http://www.sjquiltmuseum.org/,36.2100389,-121.1198431,TRUE,"San Jose Museum of Quilts is a Specialized & Alternative museum located in California, United States.",Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.2
International Gymnastics Hall of Fame

Oklahoma City",/museum/international-gymnastics-hall-of-fame-oklahoma-city-8354,https://whichmuseum.com/museum/international-gymnastics-hall-of-fame-oklahoma-city-8354,https://whichmuseum.com/place/united-states-2682?page=223,Specialized & Alternative,International Gymnastics Hall of Fame,120 N Robinson Ave,Oklahoma,United States,"120 N Robinson Ave, Oklahoma, United States",http://www.ighof.com/,35.4685106,-97.5160114,TRUE,"International Gymnastics Hall of Fame is a Specialized & Alternative museum located in Oklahoma, United States.",Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.0
Key West Tropical Forest and Botanical Garden

Key West",/museum/key-west-tropical-forest-and-botanical-garden-8368,https://whichmuseum.com/museum/key-west-tropical-forest-and-botanical-garden-8368,https://whichmuseum.com/place/united-states-2682?page=223,Nature & Natural History,Key West Tropical Forest and Botanical Garden,College Road 5210,Florida,United States,"College Road 5210, Florida, United States",http://kwbgs.org,24.5730396,-81.7496278,TRUE,"Key West Tropical Forest and Botanical Garden is a Nature & Natural History museum located in Florida, United States.",Nature,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.5
San Carlos Institute

Key West",/museum/san-carlos-institute-key-west-8376,https://whichmuseum.com/museum/san-carlos-institute-key-west-8376,https://whichmuseum.com/place/united-states-2682?page=223,History & Anthropology,San Carlos Institute,516 Duval St,Florida,United States,"516 Duval St, Florida, United States",http://www.institutosancarlos.org/,29.886393,-81.3408313,TRUE,"San Carlos Institute is a History & Anthropology museum located in Florida, United States.",Transportation,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.3
Cattle Raisers Museum

Fort Worth",/museum/cattle-raisers-museum-fort-worth-8740,https://whichmuseum.com/museum/cattle-raisers-museum-fort-worth-8740,https://whichmuseum.com/place/united-states-2682?page=223,Nature & Natural History,Cattle Raisers Museum,1600 Gendy St,Texas,United States,"1600 Gendy St, Texas, United States",https://cattleraisersmuseum.org/,32.7442441,-97.3692589,TRUE,"Cattle Raisers Museum is a Nature & Natural History museum located in Texas, United States.",Nature,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.4
Bayou Bend Collection and Gardens - Museum of Fine Arts

Houston",/museum/bayou-bend-collection-and-gardens-museum-of-fine-arts-houston-8842,https://whichmuseum.com/museum/bayou-bend-collection-and-gardens-museum-of-fine-arts-houston-8842,https://whichmuseum.com/place/united-states-2682?page=223,Art & Design,Bayou Bend Collection and Gardens - Museum of Fine Arts,6003 Memorial Dr,Texas,United States,"6003 Memorial Dr, Texas, United States",https://www.mfah.org/visit/bayou-bend-collection-and-gardens,29.7605479,-95.4217404,TRUE,"Bayou Bend Collection and Gardens - Museum of Fine Arts is a Art & Design museum located in Texas, United States.",Nature,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.4
Edith L. Moore Nature Sanctuary

Houston",/museum/edith-l-moore-nature-sanctuary-houston-8877,https://whichmuseum.com/museum/edith-l-moore-nature-sanctuary-houston-8877,https://whichmuseum.com/place/united-states-2682?page=223,Nature & Natural History,Edith L. Moore Nature Sanctuary,440 Wilchester Blvd,Texas,United States,"440 Wilchester Blvd, Texas, United States",https://houstonaudubon.org/sanctuaries/edith-moore/visitor.html,29.7710976,-95.5702937,TRUE,"Edith L. Moore Nature Sanctuary is a Nature & Natural History museum located in Texas, United States.",Nature,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.3
Coast Guard Museum Northwest

Seattle",/museum/coast-guard-museum-northwest-seattle-8906,https://whichmuseum.com/museum/coast-guard-museum-northwest-seattle-8906,https://whichmuseum.com/place/united-states-2682?page=223,Specialized & Alternative,Coast Guard Museum Northwest,Alaskan Way South 1519,Washington,United States,"Alaskan Way South 1519, Washington, United States",http://www.rexmwess.com/cgpatchs/cogardmuseum.html,47.5906404,-122.3377317,TRUE,"Coast Guard Museum Northwest is a Specialized & Alternative museum located in Washington, United States.",Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.4
Benjamin Franklin Museum

Philadelphia",/museum/benjamin-franklin-museum-philadelphia-8939,https://whichmuseum.com/museum/benjamin-franklin-museum-philadelphia-8939,https://whichmuseum.com/place/united-states-2682?page=223,History & Anthropology,Benjamin Franklin Museum,317 Chestnut St,Pennsylvania,United States,"317 Chestnut St, Pennsylvania, United States",http://www.nps.gov/inde/planyourvisit/benjaminfranklinmuseum.htm,40.1864676,-75.4536371,TRUE,"Benjamin Franklin Museum is a History & Anthropology museum located in Pennsylvania, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
223,"4.1
Wells Fargo History Museum

San Francisco",/museum/wells-fargo-history-museum-san-francisco-9043,https://whichmuseum.com/museum/wells-fargo-history-museum-san-francisco-9043,https://whichmuseum.com/place/united-states-2682?page=223,History & Anthropology,Wells Fargo History Museum,Montgomery Street 420,California,United States,"Montgomery Street 420, California, United States",https://www.wellsfargohistory.com/museums/san-francisco/,37.7933794,-122.4027,TRUE,"Wells Fargo History Museum is a History & Anthropology museum located in California, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
